Date,Close
2/22/2001,5.142
2/23/2001,5.131
2/26/2001,4.998
2/27/2001,5.279
2/28/2001,5.236
3/1/2001,5.186
3/2/2001,5.27
3/5/2001,5.336
3/6/2001,5.315
3/7/2001,5.35
3/8/2001,5.285
3/9/2001,5.072
3/12/2001,5.159
3/13/2001,5.006
3/14/2001,4.911
3/15/2001,4.927
3/16/2001,5.035
3/19/2001,5.063
3/20/2001,5.287
3/21/2001,5.041
3/22/2001,5.212
3/23/2001,5.273
3/26/2001,5.322
3/27/2001,5.621
3/28/2001,5.384
3/29/2001,5.274
3/30/2001,5.025
4/2/2001,5.103
4/3/2001,5.115
4/4/2001,5.182
4/5/2001,5.422
4/6/2001,5.388
4/9/2001,5.477
4/10/2001,5.559
4/11/2001,5.385
4/12/2001,5.381
4/16/2001,5.516
4/17/2001,5.248
4/18/2001,5.148
4/19/2001,5.101
4/20/2001,5.128
4/23/2001,5.125
4/24/2001,5.078
4/25/2001,4.981
4/26/2001,4.891
4/27/2001,4.867
4/30/2001,4.695
5/1/2001,4.641
5/2/2001,4.483
5/3/2001,4.527
5/4/2001,4.49
5/7/2001,4.239
5/8/2001,4.279
5/9/2001,4.202
5/10/2001,4.348
5/11/2001,4.278
5/14/2001,4.394
5/15/2001,4.653
5/16/2001,4.298
5/17/2001,4.248
5/18/2001,4.291
5/21/2001,4.113
5/22/2001,4.123
5/23/2001,4.113
5/24/2001,4.054
5/25/2001,3.973
5/29/2001,3.738
5/30/2001,3.981
5/31/2001,3.914
6/1/2001,3.93
6/4/2001,4.069
6/5/2001,3.892
6/6/2001,3.801
6/7/2001,3.79
6/8/2001,3.922
6/11/2001,4.179
6/12/2001,4.301
6/13/2001,4.112
6/14/2001,4.038
6/15/2001,3.979
6/18/2001,3.939
6/19/2001,3.981
6/20/2001,3.734
6/21/2001,3.747
6/22/2001,3.742
6/25/2001,3.446
6/26/2001,3.397
6/27/2001,3.182
6/28/2001,3.28
6/29/2001,3.096
7/2/2001,3.117
7/3/2001,3.201
7/5/2001,3.136
7/6/2001,3.218
7/9/2001,3.153
7/10/2001,3.282
7/11/2001,3.342
7/12/2001,3.428
7/13/2001,3.25
7/16/2001,3.068
7/17/2001,3.165
7/18/2001,3.087
7/19/2001,2.939
7/20/2001,2.955
7/23/2001,2.978
7/24/2001,2.97
7/25/2001,3.276
7/26/2001,3.128
7/27/2001,3.167
7/30/2001,3.353
7/31/2001,3.296
8/1/2001,3.081
8/2/2001,3.192
8/3/2001,2.971
8/6/2001,3.027
8/7/2001,2.971
8/8/2001,3.036
8/9/2001,2.956
8/10/2001,3.04
8/13/2001,2.999
8/14/2001,3.094
8/15/2001,3.468
8/16/2001,3.367
8/17/2001,3.303
8/20/2001,3.187
8/21/2001,3.166
8/22/2001,2.848
8/23/2001,2.811
8/24/2001,2.706
8/27/2001,2.544
8/28/2001,2.415
8/29/2001,2.295
8/30/2001,2.395
8/31/2001,2.38
9/4/2001,2.359
9/5/2001,2.42
9/6/2001,2.44
9/7/2001,2.5
9/10/2001,2.392
9/14/2001,2.552
9/17/2001,2.369
9/18/2001,2.225
9/19/2001,2.102
9/20/2001,2.137
9/21/2001,2.103
9/24/2001,1.91
9/25/2001,1.925
9/26/2001,1.83
9/27/2001,2.253
9/28/2001,2.244
10/1/2001,2.208
10/2/2001,2.268
10/3/2001,2.32
10/4/2001,2.414
10/5/2001,2.227
10/8/2001,2.27
10/9/2001,2.388
10/10/2001,2.48
10/11/2001,2.531
10/12/2001,2.43
10/15/2001,2.378
10/16/2001,2.592
10/17/2001,2.418
10/18/2001,2.486
10/19/2001,2.681
10/22/2001,2.807
10/23/2001,2.681
10/24/2001,2.981
10/25/2001,2.938
10/26/2001,3.041
10/29/2001,3.202
10/30/2001,3.183
10/31/2001,3.291
11/1/2001,3.29
11/2/2001,3.248
11/5/2001,2.922
11/6/2001,2.88
11/7/2001,2.87
11/8/2001,2.96
11/9/2001,2.925
11/12/2001,2.733
11/13/2001,2.798
11/14/2001,2.676
11/15/2001,2.551
11/16/2001,2.637
11/19/2001,2.791
11/20/2001,2.852
11/21/2001,2.813
11/26/2001,2.696
11/27/2001,2.606
11/28/2001,2.316
11/29/2001,2.561
11/30/2001,2.701
12/3/2001,2.634
12/4/2001,2.563
12/5/2001,2.491
12/6/2001,2.565
12/7/2001,2.568
12/10/2001,2.747
12/11/2001,2.803
12/12/2001,2.719
12/13/2001,2.756
12/14/2001,2.846
12/17/2001,2.686
12/18/2001,2.657
12/19/2001,2.616
12/20/2001,2.686
12/21/2001,2.895
12/26/2001,2.911
12/27/2001,2.555
12/28/2001,2.774
12/31/2001,2.57
1/2/2002,2.465
1/3/2002,2.268
1/4/2002,2.275
1/7/2002,2.272
1/8/2002,2.281
1/9/2002,2.228
1/10/2002,2.185
1/11/2002,2.204
1/14/2002,2.25
1/15/2002,2.291
1/16/2002,2.394
1/17/2002,2.254
1/18/2002,2.236
1/22/2002,2.106
1/23/2002,2.076
1/24/2002,2.048
1/25/2002,2.037
1/28/2002,1.908
1/29/2002,2.006
1/30/2002,2.08
1/31/2002,2.138
2/1/2002,2.138
2/4/2002,2.117
2/5/2002,2.074
2/6/2002,2.101
2/7/2002,2.15
2/8/2002,2.191
2/11/2002,2.286
2/12/2002,2.305
2/13/2002,2.245
2/14/2002,2.186
2/15/2002,2.206
2/19/2002,2.397
2/20/2002,2.385
2/21/2002,2.425
2/22/2002,2.449
2/25/2002,2.307
2/26/2002,2.388
2/27/2002,2.427
2/28/2002,2.357
3/1/2002,2.359
3/4/2002,2.488
3/5/2002,2.467
3/6/2002,2.566
3/7/2002,2.756
3/8/2002,2.8
3/11/2002,3.021
3/12/2002,3.018
3/13/2002,2.87
3/14/2002,2.924
3/15/2002,3.076
3/18/2002,3.305
3/19/2002,3.256
3/20/2002,3.111
3/21/2002,3.431
3/22/2002,3.326
3/25/2002,3.457
3/26/2002,3.472
3/27/2002,3.29
3/28/2002,3.283
4/1/2002,3.531
4/2/2002,3.674
4/3/2002,3.528
4/4/2002,3.371
4/5/2002,3.313
4/8/2002,3.365
4/9/2002,3.24
4/10/2002,3.223
4/11/2002,3.141
4/12/2002,3.163
4/15/2002,3.465
4/16/2002,3.329
4/17/2002,3.511
4/18/2002,3.523
4/19/2002,3.562
4/22/2002,3.616
4/23/2002,3.615
4/24/2002,3.431
4/25/2002,3.306
4/26/2002,3.372
4/29/2002,3.561
4/30/2002,3.795
5/1/2002,3.735
5/2/2002,3.684
5/3/2002,3.745
5/6/2002,3.595
5/7/2002,3.673
5/8/2002,3.746
5/9/2002,3.719
5/10/2002,3.749
5/13/2002,3.783
5/14/2002,3.855
5/15/2002,3.64
5/16/2002,3.609
5/17/2002,3.598
5/20/2002,3.49
5/21/2002,3.395
5/22/2002,3.459
5/23/2002,3.438
5/24/2002,3.347
5/28/2002,3.28
5/29/2002,3.42
5/30/2002,3.222
5/31/2002,3.217
6/3/2002,3.242
6/4/2002,3.328
6/5/2002,3.26
6/6/2002,3.182
6/7/2002,3.204
6/10/2002,3.135
6/11/2002,3.132
6/12/2002,3.057
6/13/2002,3.211
6/14/2002,3.342
6/17/2002,3.377
6/18/2002,3.312
6/19/2002,3.314
6/20/2002,3.216
6/21/2002,3.237
6/24/2002,3.43
6/25/2002,3.449
6/26/2002,3.278
6/27/2002,3.236
6/28/2002,3.245
7/1/2002,3.192
7/2/2002,3.145
7/3/2002,3.142
7/8/2002,2.939
7/9/2002,2.991
7/10/2002,2.864
7/11/2002,2.83
7/12/2002,2.787
7/15/2002,2.784
7/16/2002,2.863
7/17/2002,2.841
7/18/2002,2.943
7/19/2002,2.933
7/22/2002,2.947
7/23/2002,2.889
7/24/2002,3.042
7/25/2002,2.902
7/26/2002,2.936
7/29/2002,2.976
7/30/2002,2.891
7/31/2002,2.954
8/1/2002,2.842
8/2/2002,2.858
8/5/2002,2.678
8/6/2002,2.716
8/7/2002,2.66
8/8/2002,2.745
8/9/2002,2.761
8/12/2002,2.965
8/13/2002,2.975
8/14/2002,2.91
8/15/2002,3.127
8/16/2002,3.149
8/19/2002,3.267
8/20/2002,3.166
8/21/2002,3.274
8/22/2002,3.515
8/23/2002,3.487
8/26/2002,3.617
8/27/2002,3.483
8/28/2002,3.288
8/29/2002,3.25
8/30/2002,3.296
9/3/2002,3.132
9/4/2002,3.193
9/5/2002,3.342
9/6/2002,3.265
9/9/2002,3.399
9/10/2002,3.356
9/11/2002,3.25
9/12/2002,3.329
9/13/2002,3.467
9/16/2002,3.507
9/17/2002,3.679
9/18/2002,3.787
9/19/2002,3.856
9/20/2002,3.758
9/23/2002,3.978
9/24/2002,3.742
9/25/2002,3.494
9/26/2002,3.686
9/27/2002,4.041
9/30/2002,4.138
10/1/2002,4.067
10/2/2002,4.16
10/3/2002,3.724
10/4/2002,3.739
10/7/2002,3.74
10/8/2002,3.862
10/9/2002,3.918
10/10/2002,3.828
10/11/2002,4.146
10/14/2002,4.303
10/15/2002,4.247
10/16/2002,4.227
10/17/2002,4.299
10/18/2002,4.239
10/21/2002,4.157
10/22/2002,4.11
10/23/2002,4.26
10/24/2002,4.133
10/25/2002,4.028
10/28/2002,4.176
10/29/2002,4.126
10/30/2002,4.389
10/31/2002,4.156
11/1/2002,4.06
11/4/2002,3.863
11/5/2002,3.883
11/6/2002,3.854
11/7/2002,3.831
11/8/2002,3.903
11/11/2002,3.778
11/12/2002,3.872
11/13/2002,3.877
11/14/2002,3.869
11/15/2002,3.981
11/18/2002,4.263
11/19/2002,4.261
11/20/2002,4.254
11/21/2002,4.351
11/22/2002,4.26
11/25/2002,4.261
11/26/2002,4.14
11/27/2002,4.2
12/2/2002,4.32
12/3/2002,4.226
12/4/2002,4.298
12/5/2002,4.406
12/6/2002,4.383
12/9/2002,4.359
12/10/2002,4.636
12/11/2002,4.709
12/12/2002,5.089
12/13/2002,5.284
12/16/2002,5.341
12/17/2002,5.24
12/18/2002,5.278
12/19/2002,5.047
12/20/2002,5.183
12/23/2002,5.116
12/24/2002,5.146
12/26/2002,4.962
12/27/2002,4.988
12/30/2002,4.8
12/31/2002,4.789
1/2/2003,5.251
1/3/2003,5.344
1/6/2003,4.935
1/7/2003,5.127
1/8/2003,5.161
1/9/2003,5.304
1/10/2003,5.143
1/13/2003,5.251
1/14/2003,5.107
1/15/2003,5.43
1/16/2003,5.645
1/17/2003,5.536
1/21/2003,5.433
1/22/2003,5.673
1/23/2003,5.458
1/24/2003,5.524
1/27/2003,5.396
1/28/2003,5.444
1/29/2003,5.66
1/30/2003,5.583
1/31/2003,5.605
2/3/2003,5.766
2/4/2003,5.762
2/5/2003,5.644
2/6/2003,5.828
2/7/2003,6.043
2/10/2003,5.852
2/11/2003,5.977
2/12/2003,5.785
2/13/2003,5.74
2/14/2003,5.851
2/18/2003,5.911
2/19/2003,6.134
2/20/2003,6.162
2/21/2003,6.606
2/24/2003,9.137
2/25/2003,9.577
2/26/2003,9.133
2/27/2003,7.485
2/28/2003,8.101
3/3/2003,7.162
3/4/2003,7.041
3/5/2003,7.021
3/6/2003,6.844
3/7/2003,6.993
3/10/2003,6.515
3/11/2003,5.944
3/12/2003,5.865
3/13/2003,5.361
3/14/2003,5.429
3/17/2003,5.507
3/18/2003,5.339
3/19/2003,5.278
3/20/2003,5.306
3/21/2003,5.128
3/24/2003,5.253
3/25/2003,5.077
3/26/2003,5.097
3/27/2003,5.146
3/28/2003,5.146
3/31/2003,5.06
4/1/2003,5.125
4/2/2003,5.065
4/3/2003,4.919
4/4/2003,4.943
4/7/2003,5.134
4/8/2003,5.108
4/9/2003,5.195
4/10/2003,5.419
4/11/2003,5.411
4/14/2003,5.552
4/15/2003,5.653
4/16/2003,5.677
4/17/2003,5.709
4/21/2003,5.713
4/22/2003,5.645
4/23/2003,5.569
4/24/2003,5.474
4/25/2003,5.477
4/28/2003,5.123
4/29/2003,5.236
4/30/2003,5.385
5/1/2003,5.267
5/2/2003,5.255
5/5/2003,5.689
5/6/2003,5.568
5/7/2003,5.66
5/8/2003,5.772
5/9/2003,5.806
5/12/2003,5.983
5/13/2003,6.308
5/14/2003,6.314
5/15/2003,6.131
5/16/2003,6.122
5/19/2003,6.015
5/20/2003,6.056
5/21/2003,6.198
5/22/2003,6.035
5/23/2003,6.119
5/27/2003,5.9
5/28/2003,5.945
5/29/2003,6.066
5/30/2003,6.251
6/2/2003,6.412
6/3/2003,6.36
6/4/2003,6.375
6/5/2003,6.521
6/6/2003,6.51
6/9/2003,6.314
6/10/2003,6.33
6/11/2003,6.213
6/12/2003,5.606
6/13/2003,5.675
6/16/2003,5.706
6/17/2003,5.712
6/18/2003,5.581
6/19/2003,5.941
6/20/2003,5.805
6/23/2003,5.863
6/24/2003,5.697
6/25/2003,5.757
6/26/2003,5.291
6/27/2003,5.362
6/30/2003,5.411
7/1/2003,5.317
7/2/2003,5.199
7/3/2003,5.226
7/7/2003,5.381
7/8/2003,5.503
7/9/2003,5.52
7/10/2003,5.258
7/11/2003,5.154
7/14/2003,5.102
7/15/2003,5.02
7/16/2003,4.934
7/17/2003,5.05
7/18/2003,5.022
7/21/2003,5.107
7/22/2003,4.868
7/23/2003,4.876
7/24/2003,4.731
7/25/2003,4.706
7/28/2003,4.7
7/29/2003,4.693
7/30/2003,4.668
7/31/2003,4.718
8/1/2003,4.874
8/4/2003,4.63
8/5/2003,4.677
8/6/2003,4.745
8/7/2003,5.082
8/8/2003,5.037
8/11/2003,5.129
8/12/2003,5.217
8/13/2003,5.179
8/14/2003,4.891
8/15/2003,4.848
8/18/2003,4.883
8/19/2003,4.964
8/20/2003,5.119
8/21/2003,5.275
8/22/2003,5.28
8/25/2003,5.083
8/26/2003,5.038
8/27/2003,4.927
8/28/2003,4.944
8/29/2003,4.731
9/2/2003,4.639
9/3/2003,4.694
9/4/2003,4.81
9/5/2003,4.771
9/8/2003,4.661
9/9/2003,4.73
9/10/2003,4.968
9/11/2003,4.738
9/12/2003,4.766
9/15/2003,4.685
9/16/2003,4.661
9/17/2003,4.642
9/18/2003,4.471
9/19/2003,4.483
9/22/2003,4.494
9/23/2003,4.511
9/24/2003,4.588
9/25/2003,4.542
9/26/2003,4.43
9/29/2003,4.895
9/30/2003,4.83
10/1/2003,4.677
10/2/2003,4.686
10/3/2003,4.767
10/6/2003,4.904
10/7/2003,5.14
10/8/2003,5.148
10/9/2003,5.494
10/10/2003,5.652
10/13/2003,5.547
10/14/2003,5.475
10/15/2003,5.431
10/16/2003,5.411
10/17/2003,5.036
10/20/2003,4.772
10/21/2003,4.875
10/22/2003,4.924
10/23/2003,4.913
10/24/2003,4.786
10/27/2003,4.512
10/28/2003,4.486
10/29/2003,4.459
10/30/2003,4.71
10/31/2003,4.893
11/3/2003,4.705
11/4/2003,4.727
11/5/2003,4.897
11/6/2003,4.658
11/7/2003,4.706
11/10/2003,4.711
11/11/2003,4.869
11/12/2003,4.739
11/13/2003,4.797
11/14/2003,5.112
11/17/2003,4.764
11/18/2003,4.865
11/19/2003,4.738
11/20/2003,4.618
11/21/2003,4.634
11/24/2003,4.682
11/25/2003,4.86
11/26/2003,4.925
12/1/2003,5.283
12/2/2003,5.579
12/3/2003,5.756
12/4/2003,6.337
12/5/2003,6.135
12/8/2003,6.902
12/9/2003,6.722
12/10/2003,6.711
12/11/2003,6.615
12/12/2003,7.221
12/15/2003,6.954
12/16/2003,6.747
12/17/2003,6.993
12/18/2003,7.122
12/19/2003,6.982
12/22/2003,6.324
12/23/2003,6.143
12/24/2003,6.379
12/29/2003,6.15
12/30/2003,6.6
12/31/2003,6.189
1/5/2004,6.827
1/6/2004,7.082
1/7/2004,6.878
1/8/2004,7.094
1/9/2004,7.287
1/12/2004,6.906
1/13/2004,6.329
1/14/2004,6.387
1/15/2004,5.845
1/16/2004,5.94
1/20/2004,6.291
1/21/2004,6.15
1/22/2004,5.834
1/23/2004,6.059
1/26/2004,5.727
1/27/2004,5.716
1/28/2004,5.775
1/29/2004,5.775
1/30/2004,5.397
2/2/2004,5.574
2/3/2004,5.651
2/4/2004,5.654
2/5/2004,5.4
2/6/2004,5.354
2/9/2004,5.349
2/10/2004,5.404
2/11/2004,5.26
2/12/2004,5.451
2/13/2004,5.536
2/17/2004,5.319
2/18/2004,5.356
2/19/2004,5.235
2/20/2004,5.193
2/23/2004,5.127
2/24/2004,5.077
2/25/2004,5.15
2/26/2004,5.391
2/27/2004,5.416
3/1/2004,5.55
3/2/2004,5.565
3/3/2004,5.375
3/4/2004,5.457
3/5/2004,5.443
3/8/2004,5.393
3/9/2004,5.438
3/10/2004,5.397
3/11/2004,5.643
3/12/2004,5.596
3/15/2004,5.718
3/16/2004,5.688
3/17/2004,5.722
3/18/2004,5.631
3/19/2004,5.582
3/22/2004,5.546
3/23/2004,5.53
3/24/2004,5.429
3/25/2004,5.336
3/26/2004,5.395
3/29/2004,5.365
3/30/2004,5.746
3/31/2004,5.933
4/1/2004,5.765
4/2/2004,5.812
4/5/2004,5.804
4/6/2004,5.809
4/7/2004,5.872
4/8/2004,5.941
4/12/2004,6.009
4/13/2004,5.788
4/14/2004,5.744
4/15/2004,5.734
4/16/2004,5.61
4/19/2004,5.509
4/20/2004,5.553
4/21/2004,5.582
4/22/2004,5.623
4/23/2004,5.571
4/26/2004,5.764
4/27/2004,5.874
4/28/2004,5.935
4/29/2004,5.924
4/30/2004,5.862
5/3/2004,6.231
5/4/2004,6.269
5/5/2004,6.31
5/6/2004,6.219
5/7/2004,6.294
5/10/2004,6.184
5/11/2004,6.386
5/12/2004,6.405
5/13/2004,6.48
5/14/2004,6.401
5/17/2004,6.424
5/18/2004,6.154
5/19/2004,6.455
5/20/2004,6.324
5/21/2004,6.353
5/24/2004,6.705
5/25/2004,6.684
5/26/2004,6.68
5/27/2004,6.573
5/28/2004,6.442
6/1/2004,6.681
6/2/2004,6.519
6/3/2004,6.363
6/4/2004,6.261
6/7/2004,6.207
6/8/2004,6.115
6/9/2004,6.082
6/10/2004,6.176
6/14/2004,6.244
6/15/2004,6.304
6/16/2004,6.489
6/17/2004,6.582
6/18/2004,6.52
6/21/2004,6.339
6/22/2004,6.412
6/23/2004,6.415
6/24/2004,6.485
6/25/2004,6.353
6/28/2004,6.141
6/29/2004,6.118
6/30/2004,6.155
7/1/2004,6.217
7/2/2004,6.148
7/6/2004,6.424
7/7/2004,6.37
7/8/2004,6.185
7/9/2004,6.141
7/12/2004,5.857
7/13/2004,5.905
7/14/2004,5.977
7/15/2004,5.846
7/16/2004,5.887
7/19/2004,5.818
7/20/2004,5.837
7/21/2004,5.931
7/22/2004,6.152
7/23/2004,6.134
7/26/2004,5.957
7/27/2004,5.989
7/28/2004,6.048
7/29/2004,6.18
7/30/2004,6.112
8/2/2004,5.813
8/3/2004,5.816
8/4/2004,5.661
8/5/2004,5.712
8/6/2004,5.588
8/9/2004,5.693
8/10/2004,5.791
8/11/2004,5.614
8/12/2004,5.442
8/13/2004,5.533
8/16/2004,5.378
8/17/2004,5.373
8/18/2004,5.382
8/19/2004,5.507
8/20/2004,5.552
8/23/2004,5.31
8/24/2004,5.338
8/25/2004,5.298
8/26/2004,5.189
8/27/2004,5.082
8/30/2004,5.234
8/31/2004,5.074
9/1/2004,4.965
9/2/2004,4.767
9/3/2004,4.675
9/7/2004,4.79
9/8/2004,4.631
9/9/2004,4.658
9/10/2004,4.57
9/13/2004,4.85
9/14/2004,4.928
9/15/2004,4.824
9/16/2004,4.719
9/17/2004,5.108
9/20/2004,5.249
9/21/2004,5.608
9/22/2004,5.629
9/23/2004,5.564
9/24/2004,5.392
9/27/2004,5.262
9/28/2004,5.723
9/29/2004,6.911
9/30/2004,6.795
10/1/2004,6.772
10/4/2004,6.725
10/5/2004,7.164
10/6/2004,7.045
10/7/2004,7.255
10/8/2004,7.163
10/11/2004,6.993
10/12/2004,6.636
10/14/2004,6.803
10/15/2004,6.709
10/18/2004,6.806
10/19/2004,7.123
10/20/2004,7.623
10/21/2004,7.697
10/22/2004,8.105
10/25/2004,7.89
10/26/2004,8.402
10/27/2004,7.626
10/28/2004,8.684
10/29/2004,8.725
11/1/2004,8.72
11/2/2004,8.567
11/3/2004,8.752
11/4/2004,8.199
11/5/2004,7.954
11/8/2004,7.6
11/9/2004,7.471
11/10/2004,7.678
11/11/2004,7.236
11/12/2004,7.176
11/15/2004,7.436
11/16/2004,7.124
11/17/2004,7.283
11/18/2004,6.873
11/19/2004,7.115
11/22/2004,6.762
11/23/2004,6.793
11/24/2004,7.976
11/29/2004,7.837
11/30/2004,7.62
12/1/2004,7.413
12/2/2004,6.811
12/3/2004,6.796
12/6/2004,6.923
12/7/2004,6.621
12/8/2004,6.683
12/9/2004,6.886
12/10/2004,6.843
12/13/2004,7.166
12/14/2004,7.333
12/15/2004,7.236
12/16/2004,7
12/17/2004,7.457
12/20/2004,6.952
12/21/2004,6.856
12/22/2004,6.82
12/23/2004,6.668
12/27/2004,6.16
12/28/2004,6.213
12/29/2004,6.402
12/30/2004,6.149
1/3/2005,5.79
1/4/2005,5.902
1/5/2005,5.833
1/6/2005,6.049
1/7/2005,6.001
1/10/2005,6.159
1/11/2005,6.095
1/12/2005,5.943
1/13/2005,6.445
1/14/2005,6.395
1/18/2005,6.137
1/19/2005,6.293
1/20/2005,6.308
1/21/2005,6.24
1/24/2005,6.476
1/25/2005,6.403
1/26/2005,6.388
1/27/2005,6.288
1/28/2005,6.259
1/31/2005,6.321
2/1/2005,6.316
2/2/2005,6.376
2/3/2005,6.149
2/4/2005,6.096
2/7/2005,5.969
2/8/2005,6.164
2/9/2005,6.165
2/10/2005,6.16
2/11/2005,6.093
2/14/2005,6.093
2/15/2005,6.175
2/16/2005,6.109
2/17/2005,5.923
2/18/2005,5.908
2/22/2005,6.103
2/23/2005,6.311
2/24/2005,6.304
2/25/2005,6.715
2/28/2005,6.73
3/1/2005,6.68
3/2/2005,6.717
3/3/2005,6.657
3/4/2005,6.744
3/7/2005,6.714
3/8/2005,6.847
3/9/2005,6.88
3/10/2005,6.768
3/11/2005,6.772
3/14/2005,7.138
3/15/2005,7.179
3/16/2005,7.192
3/17/2005,7.238
3/18/2005,7.273
3/21/2005,7.318
3/22/2005,7.248
3/23/2005,7.138
3/24/2005,7.062
3/28/2005,6.999
3/29/2005,7.323
3/30/2005,7.4
3/31/2005,7.653
4/1/2005,7.749
4/4/2005,7.594
4/5/2005,7.572
4/6/2005,7.558
4/7/2005,7.366
4/8/2005,7.242
4/11/2005,7.309
4/12/2005,7.094
4/13/2005,6.978
4/14/2005,7.069
4/15/2005,6.997
4/18/2005,6.95
4/19/2005,7.045
4/20/2005,7.057
4/21/2005,7.032
4/22/2005,7.195
4/25/2005,7.153
4/26/2005,7.12
4/27/2005,6.748
4/28/2005,6.748
4/29/2005,6.585
5/2/2005,6.697
5/3/2005,6.515
5/4/2005,6.63
5/5/2005,6.691
5/6/2005,6.621
5/9/2005,6.674
5/10/2005,6.694
5/11/2005,6.683
5/12/2005,6.511
5/13/2005,6.536
5/16/2005,6.446
5/17/2005,6.476
5/18/2005,6.392
5/19/2005,6.357
5/20/2005,6.343
5/23/2005,6.407
5/24/2005,6.349
5/25/2005,6.315
5/26/2005,6.123
5/27/2005,6.37
5/31/2005,6.379
6/1/2005,6.789
6/2/2005,6.819
6/3/2005,6.88
6/6/2005,7.122
6/7/2005,7.127
6/8/2005,7
6/9/2005,7.045
6/10/2005,6.932
6/13/2005,7.26
6/14/2005,7.228
6/15/2005,7.441
6/16/2005,7.613
6/17/2005,7.69
6/20/2005,7.67
6/21/2005,7.474
6/22/2005,7.442
6/23/2005,7.473
6/24/2005,7.36
6/27/2005,7.138
6/28/2005,6.976
6/29/2005,7.087
6/30/2005,6.981
7/1/2005,7.171
7/5/2005,7.475
7/6/2005,7.688
7/7/2005,7.398
7/8/2005,7.472
7/11/2005,7.495
7/12/2005,7.885
7/13/2005,7.9
7/14/2005,7.844
7/15/2005,7.849
7/18/2005,7.652
7/19/2005,7.586
7/20/2005,7.55
7/21/2005,7.3
7/22/2005,7.384
7/25/2005,7.284
7/26/2005,7.425
7/27/2005,7.647
7/28/2005,7.62
7/29/2005,7.885
8/1/2005,8.154
8/2/2005,8.378
8/3/2005,8.351
8/4/2005,8.471
8/5/2005,8.7
8/8/2005,8.684
8/9/2005,8.649
8/10/2005,9.071
8/11/2005,9.301
8/12/2005,9.588
8/15/2005,9.54
8/16/2005,9.752
8/17/2005,9.391
8/18/2005,8.928
8/19/2005,9.111
8/22/2005,9.564
8/23/2005,9.683
8/24/2005,9.984
8/25/2005,9.77
8/26/2005,9.792
8/29/2005,10.847
8/30/2005,11.1
8/31/2005,11.472
9/1/2005,11.757
9/2/2005,11.691
9/6/2005,11.657
9/7/2005,11.201
9/8/2005,11.347
9/9/2005,11.263
9/12/2005,11.031
9/13/2005,10.763
9/14/2005,11.166
9/15/2005,11.336
9/16/2005,11.144
9/19/2005,12.663
9/20/2005,12.492
9/21/2005,12.594
9/22/2005,12.79
9/23/2005,12.324
9/26/2005,12.44
9/27/2005,12.656
9/28/2005,13.907
9/29/2005,14.7
9/30/2005,13.921
10/3/2005,14.017
10/4/2005,14.224
10/5/2005,14.183
10/6/2005,13.375
10/7/2005,13.226
10/10/2005,12.975
10/11/2005,13.519
10/12/2005,13.524
10/13/2005,13.103
10/14/2005,13.219
10/17/2005,13.887
10/18/2005,13.421
10/19/2005,13.549
10/20/2005,12.977
10/21/2005,12.872
10/24/2005,13.004
10/25/2005,14.338
10/26/2005,14.04
10/27/2005,13.832
10/28/2005,13.055
10/31/2005,12.205
11/1/2005,11.86
11/2/2005,11.604
11/3/2005,11.689
11/4/2005,11.415
11/7/2005,11.873
11/8/2005,11.793
11/9/2005,11.669
11/10/2005,11.38
11/11/2005,11.712
11/14/2005,11.607
11/15/2005,11.563
11/16/2005,12.329
11/17/2005,11.942
11/18/2005,11.414
11/21/2005,11.331
11/22/2005,11.614
11/23/2005,11.62
11/28/2005,11.18
11/29/2005,11.42
11/30/2005,12.587
12/1/2005,13.027
12/2/2005,13.931
12/5/2005,13.66
12/6/2005,13.489
12/7/2005,13.7
12/8/2005,14.994
12/9/2005,14.312
12/12/2005,14.841
12/13/2005,15.378
12/14/2005,14.679
12/15/2005,13.781
12/16/2005,13.633
12/19/2005,14.043
12/20/2005,14.08
12/21/2005,14.271
12/22/2005,12.923
12/23/2005,12.283
12/27/2005,11.022
12/28/2005,11.431
12/29/2005,11.223
12/30/2005,11.225
